"Cannot save address.","@FIXME: Không thể lưu địa chỉ."
"Cannot save a new password.","@FIXME: Không thể lưu một mật khẩu mới."
"Cannot save the customer.","@FIXME: Không có thể tiết kiệm cho khách hàng."
"Cannot share customer accounts globally because some customer accounts with the same emails exist on multiple websites and cannot be merged.","@FIXME: Không thể chia sẻ tài khoản của khách hàng trên toàn cầu bởi vì một số khách hàng chiếm với những email cùng tồn tại trên nhiều trang web và không thể được sáp nhập."
"Can't save address",@TODO
"Can't save customer",@TODO
"Can't share customer accounts global. Because some customer accounts with same emails exist on multiple websites and cannot be merged.",@TODO
"Change Account Password","@FIXME: Mật khẩu tài khoản thay đổi"
"Change Billing Address","@FIXME: Thay đổi Địa chỉ thanh toán"
"Change Password","@FIXME: Thay đổi mật khẩu"
"Change Shipping Address","@FIXME: Thay đổi địa chỉ giao hàng"
City,"@FIXME: thành phố"
Company,"@FIXME: công ty"
Config,"@FIXME: Config"
Configure,"@FIXME: cấu hình"
"Confirmation Link Email","@FIXME: Chứng nhận Liên kết Email"
Confirmed,"@FIXME: xác nhận"
"Confirm New Password","@FIXME: Xác nhận mật khẩu mới"
"Confirm Password","@FIXME: Xác nhận mật khẩu"
"Contact Information","@FIXME: Thông tin liên hệ"
"Continue Shopping","@FIXME: tiếp tục mua hàng"
Country,"@FIXME: nước"
"Create an Account","@FIXME: Tạo một tài khoản"
Create,"@FIXME: sáng tạo"
"Create customer address","@FIXME: Tạo địa chỉ khách hàng"
"Create customer","@FIXME: tạo khách hàng"
"Create New Account Options","@FIXME: Tùy chọn tạo tài khoản mới"
"Create New Customer Account","@FIXME: Tạo tài khoản khách hàng mới"
"Create Order","@FIXME: tạo Đơn đặt hàng"
CSV,"@FIXME: CSV"
"Current Password","@FIXME: Mật khẩu hiện tại"
"Customer Account Edit Form","@FIXME: Tài khoản khách hàng Edit Form"
"Customer Account Login Form","@FIXME: Tài khoản khách hàng Login Form"
"Customer Account Logout Success","@FIXME: Tài khoản khách hàng Thoát thành công"
"Customer Account Registration Form","@FIXME: Mẫu khách hàng Đăng ký tài khoản"
"Customer Addresses","@FIXME: Địa chỉ khách hàng"
"Customer Api","@FIXME: Api khách hàng"
"Customer API","@FIXME: API khách hàng"
"Customer collection expected.","@FIXME: Bộ sưu tập của khách hàng mong đợi."
"Customer collection expected","@FIXME: Bộ sưu tập của khách hàng dự kiến"
"Customer Configuration","@FIXME: Cấu hình của khách hàng"
Customer,"@FIXME: khách hàng"
"Customer doesn't have primary billing address",@TODO
"Customer email already exists","@FIXME: Email khách hàng đã tồn tại"
"Customer email is required","@FIXME: Email của khách hàng là cần thiết"
"Customer Forgot Password Form","@FIXME: Khách hàng Quên mật khẩu mới"
"Customer Group","@FIXME: Nhóm khách hàng"
"Customer Groups","@FIXME: Nhóm khách hàng"
"Customer Group was successfully deleted","@FIXME: Nhóm khách hàng đã được xóa thành công"
"Customer Group was successfully saved","@FIXME: Nhóm khách hàng đã được lưu thành công"
"Customer Information","@FIXME: Thông tin khách hàng"
"Customer Login","@FIXME: khách hàng đăng nhập"
"Customer My Account Address Book","@FIXME: Khách hàng My Book Tài khoản Địa chỉ"
"Customer My Account Address Edit Form","@FIXME: Địa chỉ khách hàng Tài khoản của tôi Edit Form"
"Customer My Account (All Pages)","@FIXME: Khách hàng Tài khoản của tôi ( Tất cả các trang )"
"Customer My Account Dashboard","@FIXME: Bảng điều khiển của khách hàng Tài khoản của tôi"
Customers,"@FIXME: Khách hàng"
"Customer Since","@FIXME: Kể từ khi khách hàng"
"Customers Only","@FIXME: Chỉ những khách hàng"
"Customers Section","@FIXME: khách hàng mục"
"Customer View","@FIXME: khách hàng Xem"
"Customer website ID must be specified when using the website scope","@FIXME: ID trang web của khách hàng phải được xác định khi sử dụng phạm vi trang web"
"Customer website id must be specified, when using website scope.","@FIXME: Khách hàng website id phải được xác định, khi sử dụng phạm vi trang web."
"Customer will stay on the current page if ""No"" is selected.","@FIXME: Khách hàng sẽ ở lại trên trang hiện tại nếu ""Không ""được chọn."
"Date Added","@FIXME: ngày thêm"
Date,"@FIXME: ngày"
"Date of Birth","@FIXME: Ngày sinh"
"Date of Birth is required.","@FIXME: Ngày sinh được yêu cầu."
Day,"@FIXME: ngày"
"Days in Wishlist","@FIXME: Sản phẩm yêu thích trong ngày"
DD,"@FIXME: DD"
"Default Addresses","@FIXME: Địa chỉ mặc định"
"Default Billing Address","@FIXME: Mặc định Địa chỉ thanh toán"
"Default Email Domain","@FIXME: Email mặc định tên miền"
"Default Group","@FIXME: mặc định của Nhóm"
"Default Shipping Address","@FIXME: Mặc định địa chỉ giao hàng"
"Default Value for Disable Automatic Group Changes Based on VAT ID","@FIXME: Giá trị mặc định cho Disable Automatic Nhóm Thay đổi Dựa trên ID VAT"
"Default Welcome Email","@FIXME: Mặc định Welcome Email"
"Delete Address","@FIXME: xóa Địa chỉ"
"Delete customer address","@FIXME: Xóa địa chỉ khách hàng"
"Delete customer","@FIXME: xóa khách hàng"
"Delete Customer","@FIXME: xóa khách hàng"
"Delete Customer Group","@FIXME: Xóa nhóm khách hàng"
Delete,"@FIXME: xóa bỏ"
"Deleted Stores","@FIXME: Cửa hàng bị xóa"
Details,"@FIXME: Chi tiết"
Disabled,"@FIXME: tàn tật"
"Edit Account Info","@FIXME: Chỉnh sửa Tài khoản Thông tin"
"Edit Account Information","@FIXME: Chỉnh sửa thông tin tài khoản"
"Edit Address","@FIXME: chỉnh sửa Địa chỉ"
"Edit Address Entry","@FIXME: Chỉnh sửa Địa chỉ nhập"
"Edit Customer Group ""%s""",@TODO
"Edit Customer Groups","@FIXME: Sửa các nhóm khách hàng"
"Edit Customer's Address",@TODO
Edit,"@FIXME: chỉnh sửa"
"Edit Group","@FIXME: chỉnh sửa Nhóm"
"Edit Newsletters","@FIXME: Sửa Tin"
"Edit Newsletter Subscription","@FIXME: Chỉnh sửa Bản tin Bản tin"
"Edit Personal Information","@FIXME: Chỉnh sửa Thông tin cá nhân"
"Email Address","@FIXME: Địa chỉ email"
Email:,"@FIXME: email:"
Email,"@FIXME: email"
"Email Sender","@FIXME: email người gửi"
"Enable Automatic Assignment to Customer Group","@FIXME: Kích hoạt tính năng tự động chuyển nhượng cho Tập đoàn hàng"
"Entity collection is expected.","@FIXME: Bộ sưu tập thực thể được mong đợi."
"Entity collection is expected","@FIXME: Bộ sưu tập thực thể được dự kiến"
"Error during retrieval of option value: %s",@TODO
"Excel XML","@FIXME: Excel XML"
"Ext. Price","@FIXME: Ext. giá"
"Failed to confirm customer account.","@FIXME: Không thể xác nhận tài khoản của khách hàng."
Fax,"@FIXME: fax"
"First name can't be empty",@TODO
"First Name","@FIXME: First Name"
"Forgot and Remind Email Sender","@FIXME: Quên và Nhắc Email người gửi"
"Forgot Email Sender","@FIXME: Quên Email người gửi"
"Forgot Email Template","@FIXME: Quên Email Template"
"Forgot Password","@FIXME: Quên mật khẩu"
"Forgot Your Password?","@FIXME: Quên mật khẩu của bạn?"
"Forgot Your Password","@FIXME: Quên mật khẩu của bạn"
"Form Fields Before","@FIXME: Trước khi hình thành Fields"
"From your My Account Dashboard you have the ability to view a snapshot of your recent account activity and update your account information. Select a link below to view or edit information.","@FIXME: Từ Bảng điều khiển Tài khoản của tôi bạn có khả năng để xem một bản chụp của hoạt động tài khoản gần đây của bạn và cập nhật thông tin tài khoản của bạn. Chọn một liên kết dưới đây để xem hoặc chỉnh sửa thông tin."
Gender,"@FIXME: tính"
"Gender is required.","@FIXME: Giới tính là bắt buộc."
"General Subscription","@FIXME: Tổng đăng ký"
"Generate Human-Friendly Customer ID","@FIXME: Tạo ra con người thân thiện ID khách hàng"
Global,"@FIXME: chung"
"Go to Address Book","@FIXME: Tới Address Book"
"Grand Total","@FIXME: Tổng cộng"
"Grand Total: %s",@TODO
"Group for Invalid VAT ID","@FIXME: Nhóm cho ID VAT không hợp lệ"
"Group for Valid VAT ID - Domestic","@FIXME: Nhóm cho ID VAT hợp lệ - trong nước"
"Group for Valid VAT ID - Intra-Union","@FIXME: Nhóm cho ID VAT hợp lệ - Intra -Union"
Group,"@FIXME: nhóm"
"Group Information","@FIXME: nhóm thông tin"
"Group Name","@FIXME: Group Name"
"Group ""%s"" can not be deleted",@TODO
Guest,"@FIXME: khách"
"Hello, %s!",@TODO
HTML,"@FIXME: HTML"
ID,"@FIXME: ID"
"If you believe this is an error, please contact us at %s",@TODO
"If you have an account with us, please log in.","@FIXME: Nếu bạn có một tài khoản với chúng tôi, xin vui lòng đăng nhập."
"Invalid attribute option specified for attribute %s (%s), skipping the record.",@TODO
"Invalid attribute option specified for attribute %s (%s), skipping the record",@TODO
"Invalid attribute set specified, skipping the record.","@FIXME: Thiết lập thuộc tính định không hợp lệ, bỏ qua các kỷ lục."
"Invalid attribute set specified, skipping the record","@FIXME: Thiết lập thuộc tính định không hợp lệ, bỏ qua các kỷ lục"
"Invalid billing address for (%s)",@TODO
"Invalid current password","@FIXME: Mật khẩu hiện tại không hợp lệ"
"Invalid customer data","@FIXME: Dữ liệu khách hàng không hợp lệ"
"Invalid email address.","@FIXME: Địa chỉ email không hợp lệ."
"Invalid email address","@FIXME: Địa chỉ email không hợp lệ"
"Invalid email address ""%s"".",@TODO
"Invalid email address ""%s""",@TODO
"Invalid login or password.","@FIXME: Đăng nhập không hợp lệ hoặc mật khẩu."
"Invalid option id specified for %s (%s), skipping the record",@TODO
"Invalid password reset token.","@FIXME: Không hợp lệ thẻ reset mật khẩu."
"Invalid shipping address for (%s)",@TODO
"Invalid store specified, skipping the record.","@FIXME: Cửa hàng định không hợp lệ, bỏ qua các kỷ lục."
"Invalid store specified, skipping the record","@FIXME: Cửa hàng định không hợp lệ, bỏ qua các kỷ lục"
"Invalid website, skipping the record, line: %s",@TODO
"IP Address","@FIXME: Địa chỉ IP"
"Items Order","@FIXME: các mặt hàng theo thứ tự"
"Last 5 Orders","@FIXME: Lần 5 đơn đặt hàng"
"Last Activity","@FIXME: Hoạt động cuối"
"Last date subscribed","@FIXME: Ngày đăng ký cuối cùng"
"Last Date Subscribed","@FIXME: Ngày cuối cùng được Đăng ký"
"Last date unsubscribed","@FIXME: Ngày cuối cùng bỏ đăng ký"
"Last Date Unsubscribed","@FIXME: Ngày hủy đăng ký cuối cùng"
"Last name can't be empty",@TODO
"Last Name","@FIXME: tên họ"
"Last Url","@FIXME: Url cuối"
"Last URL","@FIXME: URL cuối"
"Last Viewed Items","@FIXME: Cuối Items xem"
"Leave empty for default (15 minutes).","@FIXME: Để trống cho mặc định (15 phút)."
"Leave empty for default (2). Valid range: 1-4","@FIXME: Để trống cho mặc định (2). Phạm vi hợp lệ: 1-4"
"Lifetime Sales","@FIXME: Lifetime bán hàng"
"Login and password are required.","@FIXME: Đăng nhập và mật khẩu được yêu cầu."
"Login and password are required","@FIXME: Đăng nhập và mật khẩu được yêu cầu"
"Login Information","@FIXME: Thông tin đăng nhập"
Login,"@FIXME: đăng nhập"
"Log In","@FIXME: Đăng nhập"
"Login Options","@FIXME: Tùy chọn đăng nhập"
"Log in or Create an Account","@FIXME: Đăng nhập hoặc Tạo tài khoản"
"Login or Create an Account","@FIXME: Đăng nhập hoặc Tạo tài khoản"
"Log Out","@FIXME: Thoát"
"Manage Addresses","@FIXME: quản lý địa chỉ"
"Manage Customers","@FIXME: quản lý Khách hàng"
"Maximum length must be less then %s symbols",@TODO
M.I.,"@FIXME: M.I."
"Missing email, skipping the record, line: %s",@TODO
"Missing email, skipping the record.","@FIXME: Thiếu email, bỏ qua các kỷ lục."
"Missing email, skipping the record","@FIXME: Thiếu email, bỏ qua các kỷ lục"
"Missing first name, skipping the record, line: %s",@TODO
"Missing firstname, skipping the record.","@FIXME: Thiếu FirstName, bỏ qua các kỷ lục."
"Missing firstname, skipping the record","@FIXME: Thiếu FirstName, bỏ qua các kỷ lục"
"Missing last name, skipping the record, line: %s",@TODO
"Missing lastname, skipping the record.","@FIXME: Thiếu lastname, bỏ qua các kỷ lục."
"Missing lastname, skipping the record","@FIXME: Thiếu lastname, bỏ qua các kỷ lục"
"Missing website, skipping the record, line: %s",@TODO
MM,"@FIXME: MM"
Month,"@FIXME: tháng"
"My Account Dashboard","@FIXME: Bảng điều khiển Tài khoản của tôi"
"My Account","@FIXME: Tài khoản của tôi"
"My Account Wrapper","@FIXME: Wrapper Tài khoản của tôi"
"My Dashboard","@FIXME: Bảng điều khiển của tôi"
"My Orders","@FIXME: Đơn hàng của tôi"
"My Reviews","@FIXME: Đánh giá Của tôi"
"My Tags","@FIXME: thẻ của tôi"
"My Wishlist","@FIXME: Sản phẩm yêu thích"
"Name and Address Options","@FIXME: Tên và địa chỉ Tùy chọn"
Name,"@FIXME: tên"
n/a,"@FIXME: n / a"
Never,"@FIXME: không bao giờ"
"New account confirmation key","@FIXME: Chính xác nhận tài khoản mới"
"New account confirmed","@FIXME: Tài khoản mới xác nhận"
"New account","@FIXME: tài khoản mới"
"New Address Entry","@FIXME: Địa chỉ mới nhập"
"New Address","@FIXME: Địa chỉ mới"
"New Customer Address","@FIXME: New khách hàng Địa chỉ"
"New Customer Group","@FIXME: Nhóm khách hàng mới"
"New Customer Groups","@FIXME: Nhóm khách hàng mới"
"New Customer","@FIXME: khách hàng mới"
"New Customers","@FIXME: Khách hàng mới"
"New Group","@FIXME: Nhóm mới"
"New password field cannot be empty.","@FIXME: Lĩnh vực mật khẩu mới không thể để trống."
"New password","@FIXME: mật khẩu mới"
"New Password","@FIXME: Mật khẩu mới"
"Newsletter Finish","@FIXME: Kết thúc bản tin"
"Newsletter Information","@FIXME: Tờ Thông tin"
Newsletter,"@FIXME: Bản tin"
"Newsletter Received","@FIXME: Bản tin nhận"
Newsletters,"@FIXME: Tin"
"Newsletter Start","@FIXME: Bản tin Bắt đầu"
"Newsletter Subscription","@FIXME: Bản tin Bản tin"
"No customer collections found","@FIXME: Không có bộ sưu tập khách hàng tìm thấy"
"No Items Found","@FIXME: Không có mục"
"No item specified.","@FIXME: Không có mục quy định."
"No Newsletter Found","@FIXME: Không Newsletter hiện"
"No product collections found","@FIXME: Không có bộ sưu tập sản phẩm tìm thấy"
"Not confirmed, can login","@FIXME: Không được xác nhận, có thể đăng nhập"
"Not confirmed, cannot login","@FIXME: Không khẳng định, không thể đăng nhập"
"Not Sent","@FIXME: không gửi"
"Number of lines in a street address ","@FIXME: Số dòng trong một địa chỉ đường phố"
"Number of Lines in a Street Address ","@FIXME: Số dòng trong một Địa chỉ đường"
Offline,"@FIXME: ẩn"
"Online Customers","@FIXME: Khách hàng trực tuyến"
"Online Customers Options","@FIXME: Khách hàng trực tuyến Tùy chọn"
"Online Minutes Interval","@FIXME: Trực tuyến Phút Interval"
Online,"@FIXME: trực tuyến"
"Order List...","@FIXME: Danh sách theo thứ tự..."
"Order #","@FIXME: trật tự"
Orders,"@FIXME: Đơn đặt hàng"
"Order #%s (%s)","@FIXME: trật tự"
"Order Total","@FIXME: để Total"
" or ","@FIXME: hoặc"
or,"@FIXME: hoặc"
"Password can't be empty",@TODO
"Password fields can't be empty.",@TODO
"Password forgotten","@FIXME: Mật khẩu đã quên"
"Password Management","@FIXME: Quản lý mật khẩu"
"Password minimal length must be more %s",@TODO
"Password must have at least 6 characters. Leading or trailing spaces will be ignored.","@FIXME: Mật khẩu phải có ít nhất 6 ký tự. Không gian hàng đầu hoặc dấu sẽ bị bỏ qua."
"Password Options","@FIXME: Tùy chọn mật khẩu"
Password:,"@FIXME: Mật khẩu:"
Password,"@FIXME: mật khẩu"
Paused,"@FIXME: Tạm dừng"
"Payment Method","@FIXME: Phương thức thanh toán"
PDF,"@FIXME: PDF"
Pending,"@FIXME: chưa giải quyết"
"Personal Information","@FIXME: Thông tin cá nhân"
"Per Website","@FIXME: mỗi trang web"
"Please, check your e-mail for confirmation key.","@FIXME: Xin vui lòng, kiểm tra e -mail của bạn cho chính xác nhận."
"Please, check your email for confirmation key.","@FIXME: Xin vui lòng kiểm tra email của bạn cho chính xác nhận."
"Please enter a number 1 or greater in this field.","@FIXME: Xin vui lòng nhập một số lượng 1 hoặc cao hơn trong lĩnh vực này."
"Please enter a valid date between %s and %s at %s.",@TODO
"Please enter a valid date equal to or greater than %s at %s.",@TODO
"Please enter a valid date less than or equal to %s at %s.",@TODO
"Please enter the city.","@FIXME: Xin vui lòng nhập vào thành phố."
"Please enter the country.","@FIXME: Vui lòng nhập đất nước."
"Please enter the first name.","@FIXME: Vui lòng nhập tên đầu tiên."
"Please enter the last name.","@FIXME: Vui lòng nhập tên cuối cùng."
"Please enter the state/province.","@FIXME: Vui lòng nhập tiểu bang / tỉnh."
"Please enter the street.","@FIXME: Vui lòng nhập các đường phố."
"Please enter the telephone number.","@FIXME: Vui lòng nhập số điện thoại."
"Please enter the zip/postal code.","@FIXME: Vui lòng nhập mã zip / bưu điện."
"Please enter your email address below. You will receive a link to reset your password.","@FIXME: Vui lòng nhập địa chỉ email của bạn dưới đây. Bạn sẽ nhận được một liên kết để thiết lập lại mật khẩu của bạn."
"Please enter your email below and we'll send you a new password.",@TODO
"Please enter your email below and we'll send you confirmation link for it.",@TODO
"Please enter your email below and we\'ll send you confirmation link for it.",@TODO
"Please enter your email.","@FIXME: Vui lòng điền email của bạn."
"Please make sure your passwords match.","@FIXME: Hãy chắc chắn rằng mật khẩu của bạn phù hợp."
"Please select a website which contains store view","@FIXME: Hãy lựa chọn một trang web, trong đó có cửa hàng xem"
"Please select","@FIXME: Vui lòng chọn"
"Please select region, state or province","@FIXME: Vui lòng chọn khu vực, bang hoặc tỉnh"
"Prefix dropdown options","@FIXME: Tùy chọn thả xuống tiền tố"
"Prefix Dropdown Options","@FIXME: Tiền tố Dropdown Tùy chọn"
Prefix,"@FIXME: tiếp đầu ngữ"
Price,"@FIXME: giá"
"Primary Billing Address","@FIXME: Tiểu học Địa chỉ Thanh toán"
"Primary Shipping Address","@FIXME: Tiểu Vận Chuyển Địa chỉ"
"Problem saving the collection, aborting. Error: %s",@TODO
"Product ID","@FIXME: ID sản phẩm"
"Product name","@FIXME: tên sản phẩm"
"Product Name","@FIXME: Tên sản phẩm"
Product,"@FIXME: sản phẩm"
"Product Reviews","@FIXME: Nhận xét sản phẩm"
"Product Tags","@FIXME: Tag sản phẩm"
"Purchased at","@FIXME: mua tại"
"Purchased On","@FIXME: mua Mở"
"Purchase On","@FIXME: mua On"
Qty,"@FIXME: Số lượng"
"Recent Orders","@FIXME: Đơn đặt hàng gần đây"
"Records for ""","@FIXME: Hồ sơ cho """
"Records for %s store found.",@TODO
"Recovery Link Expiration Period (days)","@FIXME: Thời gian phục hồi liên kết hết hạn ( ngày)"
"Redirect Customer to Account Dashboard after Logging in","@FIXME: Chuyển hướng khách hàng vào tài khoản Bảng điều khiển sau khi đăng nhập trong"
Refunded,"@FIXME: hoàn"
"Registered Customers","@FIXME: Khách hàng đăng ký"
register,"@FIXME: đăng ký"
"Remind Email Template","@FIXME: Nhắc Email Template"
"Remind Password","@FIXME: nhắc nhở Mật khẩu"
Remove,"@FIXME: tẩy"
"* Required Fields","@FIXME: * Các trường bắt buộc"
"Require Emails Confirmation","@FIXME: Yêu cầu email Chứng nhận"
"Reset a Password","@FIXME: Thiết lập lại mật khẩu"
"Retrieve address data","@FIXME: Lấy dữ liệu địa chỉ"
"Retrieve address info","@FIXME: Lấy thông tin địa chỉ"
"Retrieve customer addresses","@FIXME: Lấy địa chỉ của khách hàng"
"Retrieve customer data","@FIXME: Lấy dữ liệu khách hàng"
"Retrieve customer groups","@FIXME: Lấy nhóm khách hàng"
"Retrieve customer info","@FIXME: Lấy thông tin khách hàng"
"Retrieve customer's groups",@TODO
"Retrieve customers info","@FIXME: Lấy thông tin khách hàng"
"Retrieve customers","@FIXME: lấy khách hàng"
"Retrieve your confirmation link here","@FIXME: Lấy liên kết xác nhận của bạn ở đây"
"Retrieve your password here","@FIXME: Lấy lại mật khẩu của bạn ở đây"
"Sales Statistics","@FIXME: Thống kê doanh số bán hàng"
"Save Address","@FIXME: lưu Địa chỉ"
"Save and Continue Edit","@FIXME: Lưu và Tiếp tục Chỉnh sửa"
"Save And Continue Edit","@FIXME: Lưu Và Tiếp tục Chỉnh sửa"
"Save Customer Group","@FIXME: Lưu Nhóm khách hàng"
"Save Customer","@FIXME: tiết kiệm khách hàng"
"Saved %d record(s)",@TODO
"Saved ","@FIXME: lưu"
"Save Password","@FIXME: Lưu mật khẩu"
Save,"@FIXME: Lưu"
"Semicolon (;) separated values.<br/>Put semicolon in the beginning for empty first option.<br/>Leave empty for open text field.","@FIXME: Dấu chấm phẩy (; ) tách giá trị \u003cbr/\u003e Đặt dấu chấm phẩy trong đầu cho các tùy chọn trống đầu tiên \u003cbr/\u003e Để trống cho lĩnh vực văn bản mở..."
"Send auto-generated password","@FIXME: Gửi mật khẩu tự động tạo ra"
"Send Auto-Generated Password","@FIXME: Gửi Auto- Generated Password"
"Send confirmation link","@FIXME: Gửi liên kết xác nhận"
"Send From","@FIXME: Gởi Từ"
Sending,"@FIXME: gửi"
"Send Welcome Email after Confirmation","@FIXME: Gửi Email Chào mừng sau khi nhận"
"Send welcome email","@FIXME: Gửi email chào mừng"
"Send Welcome Email","@FIXME: Gửi Email Chào mừng"
Sent,"@FIXME: gởi"
"Session Start Time","@FIXME: Phiên Start Time"
"Set as Default Billing Address","@FIXME: Set as Default Địa chỉ thanh toán"
"Set as Default Shipping Address","@FIXME: Set as Default Vận Chuyển Địa chỉ"
"Share Customer Accounts","@FIXME: Tài khoản Share khách hàng"
"Shipped to First Name","@FIXME: Vận chuyển đến First Name"
"Shipped to Last Name","@FIXME: Vận chuyển đến Last Name"
"Shipped to Name","@FIXME: Vận chuyển đến Name"
"Shipping Information","@FIXME: Vận chuyển thông tin"
"Shipping Method","@FIXME: Phương thức vận chuyển"
"Ship to First name","@FIXME: Tàu tên đầu tiên"
"Ship to Last name","@FIXME: Tàu tên cuối"
"Shopping Cart - %d item(s)",@TODO
"Shopping Cart of %1$s - %2$d item(s)",@TODO
"Shopping Cart","@FIXME: Giỏ hàng"
"Show date of birth","@FIXME: Ngày sinh Hiển thị"
"Show Date of Birth","@FIXME: Hiện Ngày sinh"
"Show Gender","@FIXME: Hiện giới"
"Show middle name (initial)","@FIXME: Hiển thị tên giữa ( ban đầu)"
"Show Middle Name (initial)","@FIXME: Hiện Trung Tên ( ban đầu)"
"Show prefix","@FIXME: Hiện tiền tố"
"Show Prefix","@FIXME: Hiện Prefix"
"Show suffix","@FIXME: Hiện hậu tố"
"Show Suffix","@FIXME: Hiện Suffix"
"Show Tax/VAT number","@FIXME: Hiện thuế / số thuế GTGT"
"Show Tax/VAT Number","@FIXME: Hiện thuế / Số thuế GTGT"
"Show VAT Number on Frontend","@FIXME: Hiện Số thuế GTGT trên Frontend"
"Sign Up for Newsletter","@FIXME: Đăng ký nhận bản tin"
"Sign up for our newsletter","@FIXME: Đăng ký nhận bản tin của chúng tôi"
"Skip import row, required field ""%s"" not defined",@TODO
"Skip import row, website ""%s"" field not exists",@TODO
"Skipping import row, required field ""%s"" is not defined.",@TODO
"Skipping import row, website ""%s"" field does not exist.",@TODO
SKU,"@FIXME: SKU"
State/Province,"@FIXME: Tiểu bang / Tỉnh"
Status,"@FIXME: Tình trạng"
Store,"@FIXME: cửa hàng"
"Store View","@FIXME: cửa hàng Xem"
"Street Address %s",@TODO
"Street Address ","@FIXME: Địa chỉ"
"Street Address","@FIXME: Địa chỉ"
Subject,"@FIXME: vấn đề"
Submit,"@FIXME: đệ trình"
"Subscribed to Newsletter?","@FIXME: Đăng ký để nhận bản tin?"
Subscribe,"@FIXME: Theo dõi"
"Subscribe to newsletter","@FIXME: Theo dõi bản tin"
"Subscribe to Newsletter","@FIXME: Đăng ký tin"
"Suffix dropdown options","@FIXME: Lựa chọn hậu tố thả xuống"
"Suffix Dropdown Options","@FIXME: Suffix Dropdown Tùy chọn"
Suffix,"@FIXME: suffix"
"Tag Name","@FIXME: Tag Name"
"Tax Calculation Based On","@FIXME: Tính toán thuế Dựa trên"
"Tax class","@FIXME: lớp thuế"
"Tax Class","@FIXME: thuế Lớp"
"TAX/VAT number is required.","@FIXME: Số thuế / VAT là bắt buộc."
"Tax/VAT number","@FIXME: Thuế / số thuế GTGT"
Telephone,"@FIXME: điện thoại"
"Text One Line","@FIXME: Một dòng văn bản"
Text,"@FIXME: bản văn"
"Thank you for registering with %s.",@TODO
"Thank you for registering with %s",@TODO
"The account information has been saved.","@FIXME: Các thông tin tài khoản đã được lưu."
