"Products tagged with '%s'","@FIXME: Sản phẩm được gắn thẻ với % s"
"Product Tag API","@FIXME: Tag sản phẩm API"
"Product Tags","Tag sản phẩm"
"Rebuild Tag aggregation data","@FIXME: Tag xây dựng lại tập hợp dữ liệu"
Remove,"@FIXME: tẩy"
"Remove product tag","@FIXME: Xóa thẻ sản phẩm"
"Retrieve list of tags by product","@FIXME: Lấy danh sách các thẻ theo sản phẩm"
"Retrieve product tag info","@FIXME: Lấy sản phẩm thông tin thẻ"
"Save and Continue Edit","@FIXME: Lưu và Tiếp tục Chỉnh sửa"
"Save Tag","Lưu Tag"
"Search Results for '%s' (<a href='%s'>RSS</a>)","@FIXME: Kết quả tìm kiếm cho % s ( u003ca href=%su003e RSS u003c/au003e)"
"Search Terms","@FIXME: Điều kiện tìm kiếm"
SKU,"Mã sản phẩn"
"%s tag(s) have been accepted for moderation.","@FIXME: tag % s (s) đã được chấp nhận cho điều độ."
"%s tag(s) have been accepted for moderation","%s tag(s) đã được chấp nhận để kiểm duyệt"
Status,"Trạng thái"
"Store View","Không gian cửa hàng"
"[STORE VIEW]","[KHÔNG GIAN CỬA HÀNG]"
"<strong>Tag Name:</strong> %s","@FIXME: u003cstrongu003e Tag Name: u003c/ strongu003e % s"
"Tag Aggregation Data","@FIXME: Tag tập hợp dữ liệu"
"Tag can't be empty.",@TODO
"Tag can\'t be empty.",@TODO
Tag,"Thẻ"
"Tagged in","Gắn thẻ trong"
"Tagged Products List","Danh sách sản phẩm đã gắn Thẻ"
"Tag Information","Thông tin Thẻ"
"Tag Name: %s","Tên thẻ: %s"
"Tag Name","Tên thẻ"
"Tags Aren't Available",@TODO
Tags:,"Thẻ:"
Tags,"Thẻ"
"Tag ""%s"" has already been added to the product.","@FIXME: Tag""% s""đã được thêm vào sản phẩm."
"Tag ""%s"" has already been added to the product","Tag ""%s"" đã được thêm cho sản phẩm này"
"Tag ""%s"" has been added to the product.","@FIXME: Tag""% s""đã được thêm vào sản phẩm."
"Tag ""%s"" has been rejected by administrator.","@FIXME: Tag""% s""đã bị từ chối bởi quản trị viên."
"Tags List (All Available)","@FIXME: Danh sách Tags ( Tất cả có sẵn )"
"Tags List Before","@FIXME: Danh sách thẻ Trước"
Telephone,"Điện thoại"
"Thank you. Your tag has been accepted for moderation.","@FIXME: Cám ơn.  Thẻ của bạn đã được chấp nhận cho điều độ."
"There are no tags available.","@FIXME: Không có thẻ có sẵn."
"The tag has been deleted.","@FIXME: Thẻ đã bị xóa."
"Unable to find any products tagged with '%s' in the current store","@FIXME: Không thể tìm thấy bất kỳ sản phẩm được gắn thẻ với % s trong các cửa hàng hiện tại"
"Unable to remove tag. Please, try again later.","@FIXME: Không thể gỡ bỏ tag.  Xin vui lòng thử lại sau."
"Unable to save tag(s).","@FIXME: Không thể lưu tag (s)."
"Unable to save tag(s)","@FIXME: Không thể lưu tag (s)"
"Unable to save your tag. Please, try again later.","@FIXME: Không thể lưu thẻ của bạn.  Xin vui lòng thử lại sau."
Update,"Sửa"
"Update product tag","Cập nhật Thẻ gắn cho sản phẩm"
Uses,"Sử dụng"
"Use spaces to separate tags. Use single quotes (') for phrases.","Sử dụng khoảng trắng để phân cách các tag. Sử dụng dấu ngoặc đơn (' ') cho các cụm từ."
"View All","Xem tất cả"
"View All Tags","Xem tất cả các Thẻ"
"View Customers","@FIXME: Xem khách hàng"
"View Products","@FIXME: Xem sản phẩm"
"Visible In","@FIXME: Trong Visible"
"You have not tagged any products yet.","@FIXME: Bạn đã không được gắn thẻ bất kỳ sản phẩm nào."
"Your tag was successfully deleted","@FIXME: Thẻ của bạn đã được xóa thành công"
"Your tag was successfully saved","@FIXME: Thẻ của bạn đã được lưu thành công"
"ZIP/Post Code","Mã Bưu điện"
