"Get a Quote","@FIXME: Nhận báo giá"
"Get list of available payment methods","@FIXME: Lấy danh sách các phương thức thanh toán có sẵn"
"Get list of available shipping methods","@FIXME: Lấy danh sách các phương pháp vận chuyển có sẵn"
"Get list of products in shopping cart","@FIXME: Lấy danh sách các sản phẩm trong giỏ hàng"
"Get terms and conditions","@FIXME: Nhận điều khoản và điều kiện"
"Get total prices for shopping cart","@FIXME: Nhận tổng giá cho giỏ hàng"
"giftcard code:","Mã quà tặng"
"Gift Cards","Thẻ quà tặng"
"Gift Message","@FIXME: tin nhắn quà tặng"
"Grand Total:","Tính tổng:"
"Grouped product image","@FIXME: Hình ảnh sản phẩm nhóm"
"Grouped Product Image","@FIXME: Nhóm lại hình ảnh sản phẩm"
"How did you hear about us?","Làm thế nào bạn biết chúng tôi?"


"Incl. Tax","@FIXME: Incl.  thuế"
"Invalid checkout type.","@FIXME: Loại thanh toán không hợp lệ."
"Invalid data","@FIXME: dữ liệu không hợp lệ"
"Invalid data.","@FIXME: Dữ liệu không hợp lệ."
"Invalid email address ""%s""","@FIXME: Địa chỉ email không hợp lệ""% s"""
"Invalid method: %s","@FIXME: Phương pháp không hợp lệ: % s"
"Invalid shipping method.","@FIXME: Phương pháp vận chuyển không hợp lệ."
"Item not found or already ordered","@FIXME: Mục không tìm thấy hoặc đã ra lệnh"
"Items After","@FIXME: Sau khi mục"
"Items Before","@FIXME: Trước khi mặt hàng"
Items,"@FIXME: mặt hàng"
"I want buy:","Tôi muốn mua:"
"&laquo; Back to Billing Information","&laquo; Quay lại thông tin hóa đơn"
"&laquo; Back to Select Addresses","&laquo; Quay lại để lựa chọn địa chỉ"
"&laquo; Back to Shopping Cart","&laquo; Quay lại để mua hàng"
"Load customer quote error","@FIXME: Tải báo lỗi khách hàng"
"Loading next step...","@FIXME: Đang tải bước tiếp theo..."
Login,"Đăng nhập"
"Login/Registration Before","@FIXME: Đăng nhập / Đăng ký Trước khi"
"Manage Checkout Terms and Conditions","@FIXME: Quản lý Thanh toán Điều khoản và Điều kiện"
"Manage Terms and Conditions","@FIXME: Quản lý Điều khoản và Điều kiện"
"Maximum display Recently added item(s)","@FIXME: Hiển thị tối đa đã thêm gần đây item (s)"
"Maximum Display Recently Added Item(s)","@FIXME: Hiển thị tối đa Gần đây thêm Item ( s)"
"Maximum qty allowed for Shipping to multiple addresses is %s","Số lượng tối đa cho phép vận chuyển nhiều địa chỉ là %s"
"Minimum order amount is %s","@FIXME: Số lượng đặt hàng tối thiểu là % s"
Move,"@FIXME: chuyển động"
"Move to Wishlist","Chuyển đến mục ưa thích"
"Multishipping Checkout Address (Any) Form","@FIXME: Multishipping Thanh toán Địa chỉ ( Bất kỳ ) Mẫu"
"Multishipping Checkout Billing Address Creation","@FIXME: Multishipping Thanh toán Thanh toán Địa chỉ Creation"
"Multishipping Checkout Billing Address Edit Form","@FIXME: Multishipping Thanh toán Thanh toán Địa chỉ Edit Form"
"Multishipping Checkout Billing Address Selection","@FIXME: Multishipping Thanh toán Thanh toán Địa chỉ lựa chọn"
"Multishipping Checkout Billing Information Step","@FIXME: Multishipping Thanh toán Thông tin Thanh toán Bước"
"Multishipping Checkout Customer Address Edit Form","@FIXME: Multishipping Thanh toán khách hàng Địa chỉ Edit Form"
"Multishipping Checkout","@FIXME: Multishipping Thanh toán"
"Multishipping Checkout Overview","@FIXME: Multishipping Thanh toán Tổng quan"
"Multishipping Checkout Shipping Address Creation","@FIXME: Multishipping Thanh toán Vận Chuyển Địa chỉ Creation"
"Multishipping Checkout Shipping Address Edit Form","@FIXME: Multishipping Thanh toán Vận Chuyển Địa chỉ Edit Form"
"Multishipping Checkout Shipping Address Selection","@FIXME: Multishipping Thanh toán Vận Chuyển Địa chỉ lựa chọn"
"Multishipping Checkout Shipping Information Step","@FIXME: Multishipping Thanh toán Vận chuyển thông tin Bước"
"Multishipping Checkout Success","@FIXME: Multishipping Thanh toán thành công"
"My Account","Tài khoản của tôi"
"My Cart Extra Actions","@FIXME: Giỏ hàng Actions tắm"
"My Cart","Giỏ hàng"
"My Cart Link","Liên kết giỏ hàng của tôi"
"My Cart (%s item)","Giỏ hàng (%s sản phẩm)"
"My Cart (%s items)","Giỏ hàng (%s sản phẩm)"
"My Cart (<span>0</span>)","Giỏ hàng (<span>0</span>)"
"My Cart (<span>%s</span>)","Giỏ hàng (<span>%s</span>)"
"New Address","Địa chỉ mới"
"New Condition","Điều kiện mới"
"New Terms and Conditions","@FIXME: Điều khoản và Điều kiện mới"
"No Payment Methods","@FIXME: Không có Phương thức thanh toán"
"One item of products do not have identifier or sku","@FIXME: Một mục các sản phẩm không có nhận dạng hoặc sku"
"One item of products is not belong any of quote item","@FIXME: Một mục các sản phẩm không thuộc về bất kỳ mục quote"
"One Page Checkout Failure","@FIXME: Một trang Thanh toán Không"
"One Page Checkout","@FIXME: Một trang Thanh toán"
"One Page Checkout Overview","@FIXME: Một trang Checkout Tổng quan"
"One Page Checkout Success","@FIXME: Một trang Thanh toán thành công"
"Order Date","Ngày đặt hàng:"
"Order #","Đơn hàng #"
"Order Information","Thông tin đơn hàng"
"Order place error.","@FIXME: Thứ tự lỗi nơi."
"Order Review","Xem trước đơn hàng"
"Order Status","Trạng thái"
"Order Success","Đặt hàng thành công"
"ORDER TOTAL WILL BE DISPLAYED BEFORE YOU SUBMIT THE ORDER","@FIXME: TỰ TỔNG sẽ được hiển thị trước khi nộp TỰ"
"osCommerce Orders","@FIXME: Đơn đặt hàng osCommerce"
"Other items in your order","Các mục khác trong đơn hàng của bạn"
"Other Items in Your Order","@FIXME: Mục khác trong thứ tự của bạn"
"Overview Items After","@FIXME: Tổng quan Items Sau"
Password,"Mật khẩu"
"Payment Failed Email Reciever","@FIXME: Không thanh toán Email reciever"
"Payment Failed Email Sender","@FIXME: Không thanh toán Email người gửi"
"Payment Failed Emails","@FIXME: Không thanh toán email"
"Payment Failed Template","@FIXME: Không thanh toán Template"
"Payment Information","Thông tin thanh toán"
"Payment method information","@FIXME: Thông tin Phương thức thanh toán"
"Payment method is not defined","Phương thức thanh toán không được xác định"
"Payment Method","Phương thức thanh toán"
"Payment Methods After Checkout Button","@FIXME: Phương thức thanh toán Sau khi Thanh toán Nút"
"Payment Methods Before Checkout Button","@FIXME: Phương thức thanh toán Thanh toán Trước khi nút"
"Payment methods in shopping cart","@FIXME: Phương thức thanh toán trong giỏ hàng"
"Payment profile # %s: ""%s"".","@FIXME: Thanh toán hồ sơ # % s:""% s""."
"Place Order","Đặt thứ tự"
"Please agree to all Terms and Conditions before placing the orders.","Xin vui lòng đồng ý với tất cả các Điều khoản và Điều kiện trước khi đặt các đơn đặt hàng."
"Please agree to all Terms and Conditions before placing the order.","Xin vui lòng đồng ý với tất cả các Điều khoản và Điều kiện trước khi đặt lệnh."
"Please agree to all the terms and conditions before placing the order.","@FIXME: Hãy đồng ý với tất cả các điều khoản và điều kiện trước khi đặt lệnh."
"Please <a href=""%s"">continue shopping</a>.","Vui lòng <a href=""%s"">tiếp tục mua hàng</a>."
"Please check billing address information.","@FIXME: Vui lòng kiểm tra thông tin địa chỉ thanh toán."
"Please check shipping addresses information.","@FIXME: Vui lòng kiểm tra địa chỉ gửi thông tin."
"Please check shipping address information.","@FIXME: Vui lòng kiểm tra thông tin địa chỉ vận chuyển."
"Please choose to register or to checkout as a guest","@FIXME: Vui lòng chọn đăng ký hoặc để kiểm tra như là một khách"
"Please choose","Vui lòng lựa chọn"
"Please enter a valid zip code. For example 90602 or 90602-1234.","Xin vui lòng nhập một mã vùng hợp lệ.Ví dụ 90602 hoặc 90602-1234."
"Please log in below:","Vui lòng đăng nhập bên dưới:"
"Please select region, state or province","Vui lòng lựa chọn khu vực, tiểu bang hoặc tỉnh"
"Please select shipping address for applicable items","Vui lòng lựa chọn phương thức vận chuyển cho các ứng dụng "
"Please select shipping methods for all addresses","Vui lòng lựa chọn phương thức vận chuyển cho tất cả địa chỉ"
"Please select valid payment method.","@FIXME: Vui lòng chọn phương thức thanh toán hợp lệ."
"Please specify payment method.","@FIXME: Hãy xác định phương thức thanh toán."
"Please specify shipping method.","@FIXME: Hãy xác định phương thức vận chuyển."
"Please specify shipping methods for all addresses.","@FIXME: Hãy xác định phương pháp vận chuyển cho tất cả các địa chỉ."
Position,"Vị trí"
Price,Giá
"Pricing with tax","Giá 1ks"
"Proceed to Checkout",Mua
"Product does not exist","Sản phẩm không tồn tại"
"Product Name","Tên sản phẩm"
Product,"Sản phẩm"
Products,"@FIXME: sản phẩm"
Qty(balení),"Số lượng(balení)"
Qty,"@FIXME: Số lượng"
Qty:,@TODO
"Quantity was recalculated from %d to %d","@FIXME: Số lượng được tính lại kể từ % d % d"
"Quote item does not exist.","@FIXME: Trích mục không tồn tại."
"Quote item is not found.","@FIXME: Trích mục không được tìm thấy."
"Quote Lifetime (days)","@FIXME: Trích trọn đời (ngày)"
"Recently added item(s)","Sản phẩm thêm vào giỏ gần đây(s)"
"Register and save time!","Đăng ký và tiết kiệm thời gian!"
Register,"Đăng ký"
"Register to Create an Account","Đăng ký để tạo 1 tài khoản"
"Register with us for future convenience:","Đăng ký với chúng tôi"
"Remove coupon code from shopping cart","@FIXME: Hủy bỏ phiếu mua hàng từ giỏ hàng"
"Remove item","Xóa sản phẩm"
"Remove Item","Xóa sản phẩm"
"Remove product from shopping cart","@FIXME: Xóa sản phẩm khỏi giỏ hàng mua sắm"
"Remove product(s) from shopping cart","@FIXME: Di chuyển sản phẩm (s) từ giỏ hàng"
"Remove Product","Xóa sản phẩm"
"Remove This Item","@FIXME: Loại bỏ mặt hàng này"
Remove,Xóa
Reorder,"Xem giỏ hàng"
"Require Customer To Be Logged In To Checkout","@FIXME: Yêu cầu khách hàng phải đăng nhập Để Thanh toán"
"* Required Fields","* Trường bắt buộc"
"Retrieve information about shopping cart","@FIXME: Lấy thông tin về giỏ hàng"
"Review Order - %s","Xem trước đơn hàng - %s"
"Review Order","Xem trước đơn hàng"
Sales,"Bán hàng"
"Save Condition","Lưu điều kiện"
"Save in address book","Lưu vào danh sách địa chỉ"
"See price before order confirmation.","@FIXME: Xem giá trước khi xác nhận đặt hàng."
"Select a billing address from your address book or enter a new address.","Chọn một địa chỉ thanh toán từ sổ địa chỉ của bạn hoặc nhập một địa chỉ mới."
"Select Addresses","Lựa chọn địa chỉ"
"Select Address","Lựa chọn địa chỉ"
"Select a shipping address from your address book or enter a new address.","Chọn một địa chỉ vận chuyển từ sổ địa chỉ của bạn hoặc nhập một địa chỉ mới."
"Select Shipping Method","Lựa chọn phương thức vận chuyển"
"Select State/Province...","Lựa chọn Tỉnh..."
"Send Payment Failed Email Copy Method","@FIXME: Gửi thanh toán không thành công Email Sao chép Phương pháp"
"Send Payment Failed Email Copy To","@FIXME: Gửi thanh toán không thành công Email Copy To"
"Send To","@FIXME: Gửi đến"
"Send to","Gửi đến"
"Separate by "","".","@FIXME: Riêng biệt bởi"",""."
"separate by "",""","@FIXME: tách bằng"","""
"Set customer for shopping cart","@FIXME: Đặt khách hàng cho giỏ hàng"
"Set customer's addresses in shopping cart",@TODO
"Set payment method","@FIXME: Set phương thức thanh toán"
"Set shipping method","@FIXME: Thiết lập phương thức vận chuyển"
"Shipping Address","Địa chỉ giao hàng"
"Shipping information","@FIXME: vận chuyển thông tin"
"Shipping Information","Thông tin vận chuyển"
"Shipping method has not been selected yet","Phương thức vận chuyển chưa được lựa chọn"
"Shipping method","Phương thức vận chuyển"
"Shipping Method","Phương thức vận chuyển"
"Shipping Methods","Các phương thức vận chuyển"
"Shipping methods in shopping cart","@FIXME: Phương thức giao hàng trong giỏ hàng"
"Shipping selection is not applicable.","@FIXME: Lựa chọn vận chuyển không áp dụng."
"Shipping selection is not applicable","Không áp dựng lựa chọn vận chuyển"
"Shipping To","@FIXME: Để vận chuyển"
"Shipping to","Vận chuyển đến"
"Ship to different address","Vận chuyển đến địa chỉ khác"
"Ship to Multiple Addresses","Vận chuyển đến nhiều địa chỉ"
"Ship to the same address","Chuyển hàng đến cùng địa chỉ này"
"Ship to this address","Vận chuyển đến địa chỉ này"
"Ship To","Vận chuyển đến"
"Shopping cart ability to set coupon code","@FIXME: Mua sắm khả năng giỏ hàng để thiết lập mã phiếu giảm giá"
"Shopping Cart Form Before","@FIXME: Mẫu Giỏ hàng Trước"
"Shopping Cart","Giỏ hàng"
"Shopping Cart is Empty","Giỏ hàng trống"
"Shopping Cart Sidebar Extra Actions","@FIXME: Giỏ hàng Sidebar Actions tắm"
"Shopping Cart Sidebar","Giỏ hàng Sidebar"
"Show Content as","Hiển thị nội dung dưới dạng"
"Some of the products you requested are not available in the desired quantity","Một số sản phẩm bạn yêu cầu không có sẵn với số lượng mong muốn"
"Some of the products you requested are unavailable","Một số sản phẩm bạn yêu cầu không có sẵn"
"Some of the requested products are not available in the desired quantity.","@FIXME: Một số sản phẩm được yêu cầu không có sẵn trong số lượng mong muốn."
"Some of the requested products are unavailable.","@FIXME: Một số sản phẩm được yêu cầu không có sẵn."
"Some products quantities were recalculated because of quantity increment mismatch","@FIXME: Một số lượng sản phẩm đã được tính toán lại do số lượng tăng không phù hợp"
"Sorry, guest checkout is not enabled. Please try again or contact store owner.","Rất tiếc, thanh toán cho khách không được kích hoạt. Vui lòng thử lại hoặc liên hệ với cửa hàng của chúng tôi."
"Sorry, no quotes are available for this order at this time.","Rất tiếc, no quotes are available cho đơn hày này tại thời điểm hiện tại."
"Sorry, Onepage Checkout is disabled.","Rất tiếc, Thanh toán Onepage không được bật"
State/Province,"Thành phố/Tỉnh"
Status,"Trạng thái"
"Store View","Không gian Cửa hàng"
"Street Address ","Địa chỉ "
"Street Address","Địa chỉ"
"Street Address %s","@FIXME: Địa chỉ % s"
"Submitting order information...","Đang gửi thông tin thanh toán..."
"Subscribe to our newsletter","Theo dõi bản tin của chúng tôi"
"Subtotal must exceed minimum order amount","@FIXME: Subtotal được vượt quá số lượng đặt hàng tối thiểu"
Subtotal,Tổng
"%s was added to your shopping cart.","@FIXME: % s đã được thêm vào giỏ hàng của bạn."
"%s was successfully added to your shopping cart.","@FIXME: % s đã được thêm thành công vào giỏ mua hàng của bạn."
"﻿""%s was successfully added to your shopping cart.""","%s đã được thêm thành công vào giỏ hàng của bạn."
"%s was updated in your shopping cart.","@FIXME: % s đã được cập nhật trong giỏ hàng của bạn."
Telephone,"Điện thoại"
"Terms and conditions","Điều khoản và Điều kiện"
"Terms and Conditions","Điều khoản và Điều kiện"
"Terms and Conditions Information","Điều khoản và Điều kiện"
Text,"@FIXME: bản văn"
"Thank you for your purchase!","Cảm ơn bạn đã mua hàng!"
"The condition has been deleted","@FIXME: Các điều kiện đã bị xóa"
"The condition has been saved.","@FIXME: Các điều kiện đã được lưu."
"The onepage checkout is disabled.","@FIXME: Các kiểm tra onepage bị vô hiệu hóa."
"The product could not be found.","@FIXME: Sản phẩm này không thể được tìm thấy."
"The product does not exist.","@FIXME: Sản phẩm này không tồn tại."
"There are <a href=""%s"">%s items</a> in your cart.","@FIXME: Có u003ca href=""%s""u003e % s mục u003c/au003e trong giỏ của bạn."
"There are <a href=""%s""><strong>%s items</strong></a> in your cart.","Có <a href=""%s""><strong>%s sản phẩm</strong></a> trong giỏ hàng của bạn."
"There is <a href=""%s"">1 item</a> in your cart.","@FIXME: Có u003ca href=""%s""u003e 1 item u003c/au003e trong giỏ của bạn."
"There is <a href=""%s""><strong>1 item</strong></a> in your cart.","Có <a href=""%s""><strong>1 sản phẩm</strong></a> trong giỏ hàng của bạn."
"There is already a customer registered using this email address","Có 1 khách hàng đã đăng ký sử dụng địa chỉ email này"
"There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account.","@FIXME: Đã có một khách hàng đăng ký sử dụng địa chỉ email này.  Vui lòng đăng nhập bằng địa chỉ email này hoặc nhập một địa chỉ email khác để đăng ký tài khoản của bạn."
"There was an error processing your order. Please contact us or try again later.","Có lỗi khi xử lý đơn hàng của bạn . Vui lòng liên hệ với chúng tôi hoặc quay lại sau"
"This condition no longer exists.","@FIXME: Tình trạng này không còn tồn tại."
"This condition no longer exists","Tình trạng này không còn tồn tại"
"Total for this address","Tổng số cho địa chỉ này"
Total,Tổng
"Unable to set Payment Method.","@FIXME: Không thể thiết lập Phương thức thanh toán."
"Unit Price","Giá 1ks"
"Update Cart","@FIXME: Cập nhật giỏ hàng"
"Update product quantities in shopping cart","@FIXME: Cập nhật số lượng sản phẩm trong giỏ hàng"
"Update product(s) quantities in shopping cart","@FIXME: Cập nhật sản phẩm (s) số lượng trong giỏ hàng"
"Update Qty &amp; Addresses","Cập nhật số lượng &amp; Địa chỉ"
"Update Shopping Cart","Cập nhật giỏ hàng"
"Update Total","Cập nhật tổng"
"Use Billing Address","Sử dụng địa chỉ thanh toán"
"VAT Number","@FIXME: Số thuế GTGT"
"We are processing your order and you will soon receive an email with details of the order. Once the order has shipped you will receive another email with a link to track its progress.","Chúng tôi đang xử lý đơn đặt hàng của bạn và bạn sẽ sớm nhận được một email với các chi tiết của đơn hàng. Một khi các lệnh đã được vận chuyển, bạn sẽ nhận được một email với một liên kết để theo dõi sự tiến bộ của nó."
"What's this?",@TODO
"You have no items in your shopping cart.","Bạn chưa có sản phẩm nào trong giỏ hàng"
"Your billing agreement # is: %s.","@FIXME: Thỏa thuận thanh toán của bạn # là:% s."
"Your Checkout Progress","Xử lý thanh toán của bạn"
"Your order cannot be completed at this time as there is no payment methods available for it.","@FIXME: Chỗ đặt của bạn không thể được hoàn thành vào thời điểm này là không có phương thức thanh toán có sẵn cho nó."
"Your order cannot be completed at this time as there is no shipping methods available for it. Please make necessary changes in your shipping address.","@FIXME: Chỗ đặt của bạn không thể được hoàn thành vào thời điểm này là không có phương pháp vận chuyển có sẵn cho nó.  Vui lòng thay đổi cần thiết trong địa chỉ vận chuyển của bạn."
"Your order has been received","Đặt hàng thành công"
"Your order has been received.","@FIXME: Đơn hàng của bạn đã được nhận."
"Your order # is: <a href=""%s"">%s</a>","Đơn hàng của bạn # là: <a href=""%s"">%s</a>"
"Your order # is: %s","Đơn hàng của bạn # là: %s"
"Your order # is: %s.","@FIXME: Chỗ đặt của bạn # là:% s."
"Your order number is ","Số đơn hàng của bạn là "
"Your recurring payment profiles:","@FIXME: Hồ sơ thanh toán định kỳ của bạn:"
"You will receive an order confirmation email with details of your order and a link to track its progress.","Bạn sẽ nhận được email xác nhận đơn hàng với thông tin chi tiết về đơn và 1 liên kết để theo dõi đơn hàng của bạn."
"Zip/Postal Code","@FIXME: Zip / Postal Code"
