
"System couldn't put store on the maintenance mode","System couldn't put store on the maintenance mode"
"System (excluding Media)","System (excluding Media)"
"System","System"
"The database and media backup has been created.","Bản sao lưu dữ liệu và truyền thông đã được tạo."
"The database and media backup has been created.","The database and media backup has been created."
"The database backup has been created.","Bản sao lưu dữ liệu đã được tạo."
"The database backup has been created.","The database backup has been created."
"The file was compressed with Zlib, but this extension is not installed on server.","Tập tin được nén với Zlib, nhưng tiện ích mở rộng này không được cài đặt trên máy chủ."
"The file was compressed with Zlib, but this extension is not installed on server.","The file was compressed with Zlib, but this extension is not installed on server."
"The selected backup(s) has been deleted.","(Các) bản sao lưu được chọn đã được xóa."
"The selected backup(s) has been deleted.","The selected backup(s) has been deleted."
"The system backup has been created.","Bản sao lưu hệ thống đã được tạo."
"The system backup has been created.","The system backup has been created."
"The system (excluding Media) backup has been created.","Bản sao lưu hệ thống (bao gồm truyền thông) đã được tạo."
"The system (excluding Media) backup has been created.","The system (excluding Media) backup has been created."
"Time","Thời gian"
"Time","Time"
"Type","Loại"
"Type","Type"
"Unable to create backup. Please, try again later.","Không thể tạo bản sao lưu. Xin thử lại."
"Unable to create backup. Please, try again later.","Unable to create backup. Please, try again later."
"Unable to save the cron expression.","Không thể lưu tiện ích mở rộng 'cron'."
"Unable to save the cron expression.","Unable to save the cron expression."
"Wrong order of creation for new backup.","Lỗi sắp xếp tạo bản sao lưu mới."
"Wrong order of creation for new backup.","Wrong order of creation for new backup."
"Wrong order of creation for new backup","Wrong order of creation for new backup"
"You do not have sufficient permissions to enable Maintenance Mode during this operation.","Quý khách không có đủ quyền để kích hoạt chế độ bảo trì trong quá trình hoạt động này."
"You do not have sufficient permissions to enable Maintenance Mode during this operation.","You do not have sufficient permissions to enable Maintenance Mode during this operation."
