"On Hold","On Hold"
"Order","Order"
"Order #","Order #"
"Order # ","Order # "
"Order # %s","Order # %s"
"Order #%s","Order #%s"
"Order #%s - %s","Order #%s - %s"
"Order API","Order API"
"Order Comment","Order Comment"
"Order Comment Email Sender","Order Comment Email Sender"
"Order Comment Email Template","Order Comment Email Template"
"Order Comment Email Template for Guest","Order Comment Email Template for Guest"
"Order Comments","Order Comments"
"Order Credit Memos","Order Credit Memos"
"Order Currency:","Order Currency:"
"Order Date","Ngày đặt hàng"
"Order Date (%s)","Ngày đặt hàng (%s)"
"Order Date: ","Ngày đặt hàng: "
"Order Date: %s","Ngày đặt hàng: %s"
"Order Details","Chi tiết đơn hàng"
"Order Grand Total","Tổng đơn hàng"
"Order History","Lịch sử đơn hàng"
"Order Information","Thông tin đơn hàng"
"Order Invoices","Hóa đơn đặt hàng"
"Order Shipments","Order Shipments"
"Order Status","Trạng thái đơn hàng"
"Order Subtotal","Order Subtotal"
"Order Subtotal:","Order Subtotal:"
"Order Total","Tổng đơn hàng"
"Order Totals","Tổng đơn hàng"
"Order Update","Cập nhật đơn hàng"
"Order Update for Guest","Order Update for Guest"
"Order View","Xem đơn hàng"
"Order invoice","Order invoice"
"Order object is not specified.","Order object is not specified."
"Order saving error: %s","Order saving error: %s"
"Order shipments","Order shipments"
"Order was not cancelled.","Order was not cancelled."
"Order was not put on hold.","Order was not put on hold."
"Order was not unholded.","Order was not unholded."
"Order was placed using %s","Order was placed using %s"
"Order was successfully cancelled.","Order was successfully cancelled."
"Order was successfully put on hold.","Order was successfully put on hold."
"Order was successfully released from holding status.","Order was successfully released from holding status."
"Ordered","Ordered"
"Orders","Orders"
"Original Price","Original Price"
"PDF Credit Memos","PDF Credit Memos"
"PDF Invoices","PDF Invoices"
"PDF Packingslips","PDF Packingslips"
"PDF Print-outs","PDF Print-outs"
"PDF object is not specified.","PDF object is not specified."
"PDF page object is not specified.","PDF page object is not specified."
"Packingslip # ","Packingslip # "
"Paid","Paid"
"Paid Amount","Paid Amount"
"Partial","Partial"
"Payment Failed","Payment Failed"
"Payment Information","Payment Information"
"Payment Method","Payment Method"
"Payment Method:","Payment Method:"
"Pending","Pending"
"Pending PayPal","Pending PayPal"
"Pending Payment","Pending Payment"
"Placed from IP","Placed from IP"
"Please enter positive number in this field.","Please enter positive number in this field."
"Please select a customer","Please select a customer"
"Please select a store","Please select a store"
"Please select products to add","Please select products to add"
"Price","Price"
"Print","Print"
"Print All","Print All"
"Print All Invoices","Print All Invoices"
"Print All Refunds","Print All Refunds"
"Print All Shipments","Print All Shipments"
"Print Credit Memos","Print Credit Memos"
"Print Invoice","Print Invoice"
"Print Invoices","Print Invoices"
"Print Order","Print Order"
"Print Order # %s","Print Order # %s"
"Print Packingslips","Print Packingslips"
"Print Refund","Print Refund"
"Print Shipment","Print Shipment"
"Processing","Processing"
"Processing data problem","Processing data problem"
"Product","Product"
"Product Name","Product Name"
"Products","Products"
"Products in Compare List","Products in Compare List"
"Purchased From","Purchased From"
"Purchased On","Purchased On"
"Purchased from (store)","Purchased from (store)"
"QTY","QTY"
"Qty","Qty"
"Qty Invoiced","Qty Invoiced"
"Qty Ordered","Qty Ordered"
"Qty Shipped","Qty Shipped"
"Qty To Add","Qty To Add"
"Qty to Invoice","Qty to Invoice"
"Qty to Refund","Qty to Refund"
"Qty to Ship","Qty to Ship"
"Recent Orders","Recent Orders"
"Recently Compared Products","Recently Compared Products"
"Recently Viewed","Recently Viewed"
"Recently Viewed Products","Recently Viewed Products"
"Refresh","Refresh"
"Refund","Refund"
"Refund #","Refund #"
"Refund #%s","Refund #%s"
"Refund Amount","Refund Amount"
"Refund Offline","Refund Offline"
"Refund Shipping","Refund Shipping"
"Refund Totals","Refund Totals"
"Refunded","Refunded"
"Refunds","Refunds"
"Remove","Xóa"
"Remove Coupon Code","Remove Coupon Code"
"Remove tracking number","Remove tracking number"
"Reorder","Reorder"
"Retrieve invoice info","Retrieve invoice info"
"Retrieve invoice information","Retrieve invoice information"
"Retrieve list of invoices by filters","Retrieve list of invoices by filters"
"Retrieve list of orders by filters","Retrieve list of orders by filters"
"Retrieve list of shipments by filters","Retrieve list of shipments by filters"
"Retrieve order information","Retrieve order information"
"Retrieve orders info","Retrieve orders info"
"Retrieve shipment info","Retrieve shipment info"
"Retrieve shipment information","Retrieve shipment information"
"Return to Stock","Return to Stock"
"Returned","Returned"
"Row Subtotal","Row Subtotal"
"Row Total","Row Total"
"SHIP TO:","SHIP TO:"
"SKU","Mã sản phẩn"
"SOLD TO:","SOLD TO:"
"Sales","Sales"
"Sales Emails","Sales Emails"
"Sales Emails Section","Sales Emails Section"
"Sales Section","Sales Section"
"Same As Billing Address","Same As Billing Address"
"Save and Close Message","Save and Close Message"
"Save in address book","Save in address book"
"Select from existing customer addresses:","Select from existing customer addresses:"
"Send Credit Memo Comment Email Copy To","Send Credit Memo Comment Email Copy To"
"Send Credit Memo Email Copy To","Send Credit Memo Email Copy To"
"Send Invoice Comment Email Copy To","Send Invoice Comment Email Copy To"
"Send Invoice Email Copy To","Send Invoice Email Copy To"
"Send Order Comment Email Copy To","Send Order Comment Email Copy To"
"Send Order Email Copy Method","Send Order Email Copy Method"
"Send Order Email Copy To","Send Order Email Copy To"
"Send Shipment Comment Email Copy To","Send Shipment Comment Email Copy To"
"Send Shipment Email Copy To","Send Shipment Email Copy To"
"Send Tracking Information","Send Tracking Information"
"Ship","Ship"
"Ship to","Ship to"
"Ship to First name","Ship to First name"
"Ship to Last name","Ship to Last name"
"Ship to Name","Ship to Name"
"Shipment","Shipment"
"Shipment #","Shipment #"
"Shipment #%s","Shipment #%s"
"Shipment Comment Email Sender","Shipment Comment Email Sender"
"Shipment Comment Email Template","Shipment Comment Email Template"
"Shipment Comment Email Template for Guest","Shipment Comment Email Template for Guest"
"Shipment Comments","Shipment Comments"
"Shipment Email Sender","Shipment Email Sender"
"Shipment Email Template","Shipment Email Template"
"Shipment Email Template for Guest","Shipment Email Template for Guest"
"Shipment Update","Shipment Update"
"Shipment Update for Guest","Shipment Update for Guest"
"Shipment email not sent","Shipment email not sent"
"Shipment email sent","Shipment email sent"
"Shipments","Shipments"
"Shipped","Shipped"
"Shipped By","Shipped By"
"Shipping","Shipping"
"Shipping & Handling","Shipping & Handling"
"Shipping & Handling:","Shipping & Handling:"
"Shipping &amp; Handling","Shipping &amp; Handling"
"Shipping &amp; Handling Information","Shipping &amp; Handling Information"
"Shipping Address","Shipping Address"
"Shipping Amount","Shipping Amount"
"Shipping Information","Shipping Information"
"Shipping Method","Shipping Method"
"Shipping Method:","Shipping Method:"
"Shipping Refund","Shipping Refund"
"Shipping and Tracking Information","Shipping and Tracking Information"
"Shopping Cart","Shopping Cart"
"Signed Up From","Signed Up From"
"Sku","Mã sản phẩn"
"Some items have quantities exceeding allowed quantities. Please select a lower quantity to checkout.","Some items have quantities exceeding allowed quantities. Please select a lower quantity to checkout."
"Some of the products below don\'t have all the required options. Please remove them and add again with all the required options.","Some of the products below don\'t have all the required options. Please remove them and add again with all the required options."
"Sorry, no quotes are available for this order at this time.","Sorry, no quotes are available for this order at this time."
"Source object is not specified.","Source object is not specified."
"State/Province","State/Province"
"Status","Status"
"Store Credit","Store Credit"
"Submit Comment","Submit Comment"
"Submit Credit Memo","Submit Credit Memo"
"Submit Invoice","Submit Invoice"
"Submit Order","Submit Order"
"Submit Shipment","Submit Shipment"
"Subscribe to Newsletter","Subscribe to Newsletter"
"Subscribe to Order Status","Subscribe to Order Status"
"Subtotal","Thành tiền"
"Subtotal1","Thành tiền"
"Subtotal after discount","Subtotal after discount"
"Subtotal:","Subtotal:"
"TAX/VAT Number","TAX/VAT Number"
"Tax","Thuế"
"Tax :","Thuế :"
"Tax Amount","Tax Amount"
"Tax Percent","Tax Percent"
"Telephone","Điện thoại"
"The item %s (SKU %s) doesn\'t exist in the catalog anymore","The item %s (SKU %s) doesn\'t exist in the catalog anymore"
"There are no printable documents related to selected orders","There are no printable documents related to selected orders"
"This message will be shown in shopping cart when subtotal after discount less than minimum amount","This message will be shown in shopping cart when subtotal after discount less than minimum amount"
"This order no longer exists.","This order no longer exists."
"Tier Pricing","Tier Pricing"
"Title","Tiêu đề"
"To","Đến"
"To Name","To Name"
"To:","Đến:"
"Total %d product(s)","Tổng %d sản phẩm(s)"
"Total Due","Total Due"
"Total Paid","Total Paid"
"Total Qty","Total Qty"
"Total Refund","Total Refund"
"Total Refunded","Total Refunded"
"Total Shipping Charges","Total Shipping Charges"
"Total Tax","Tổng thuế"
"Total(ex)","Tổng(ex)"
"Total(inc)","Tổng(inc)"
"Track Order","Track Order"
"Track all shipment(s)","Track all shipment(s)"
"Track all shipments","Track all shipments"
"Track this shipment","Track this shipment"
"Track your order","Track your order"
"Tracking","Tracking"
"Tracking Number","Tracking Number"
"Tracking Number(s)","Tracking Number(s)"
"Unhold","Unhold"
"Unhold order","Unhold order"
"Unknown State","Unknown State"
"Unknown Status","Unknown Status"
"Update Changes","Update Changes"
"Update Items and Qty\'s","Update Items and Qty\'s"
"Update Qty\'s","Update Qty\'s"
"Validate each address separately in multi-address checkout","Validate each address separately in multi-address checkout"
"View","Xem"
"View All","Xem tất cả"
"View Order","View Order"
"Void","Void"
"Void invoice","Void invoice"
"Website","Website"
"Wishlist","Ưa thích"
"You have placed no orders.","You have placed no orders."
"ZIP/Post Code","ZIP/Post Code"
"separate by "",""","phân cách bằng "","""

"APPLY COUPON", Thực hiện giảm giá
