"Delete Customer","Xóa khách hàng"
"Delete Customer Group","Xóa nhóm khách hàng"
"Delete customer","Xóa khách hàng"
"Delete customer address","Xóa địa chỉ khách hàng"
"Deleted Stores","Xóa Stores"
"Details","Thông tin sản phẩm"
"Disabled","Tắt"
"Edit","Chỉnh sửa"
"Edit Account Info","Chỉnh sửa thông tin tài khoản"
"Edit Account Information","Chỉnh sửa thông tin tài khoản"
"Edit Address","Chỉnh sửa"
"Edit Address Entry","Chỉnh sửa"
"Edit Customer Group ""%s""","Chỉnh sửa nhóm khách hàng ""%s"""
"Edit Customer Groups","Chỉnh sửa các nhóm khách hàng"
"Edit Customer's Address","Chỉnh sửa địa chỉ của khách hàng"
"Edit Group","Chỉnh sửa nhóm"
"Edit Newsletter Subscription","Chỉnh sửa đăng ký nhận tin"
"Edit Newsletters","Chỉnh sửa bản tin"
"Edit Personal Information","Chỉnh sửa Thông tin cá nhân"
"Email","Email"
"Email Address","Địa chỉ email"
"Email Sender","Email Sender"
"Entity collection is expected","Entity collection is expected"
"Error during retrieval of option value: %s","Lỗi khi nhận về giá trị tùy chọn: %s"
"Ext. Price","Ext. Price"
"Failed to confirm customer account.","Lỗi khi xác nhận tài khoản khách hàng."
"Fax","Fax"
"First Name","Họ"
"First name can\'t be empty","Tên không thể để trống"
"Forgot Email Sender","Quên người gửi email"
"Forgot Email Template","Quên Email Template"
"Forgot Your Password?","Quên mật khẩu?"
"From your My Account Dashboard you have the ability to view a snapshot of your recent account activity and update your account information. Select a link below to view or edit information.","Từ bảng điều khiển tài khoản bạn có thể xem ngắn gọn về các giao dịch vừa thực hiện và cập nhật thông tin tài khoản. Lựa chọn đường dẫn dưới đây để xem hoặc chỉnh sửa thông tin."
"General Subscription","General Subscription"
"Global","Global"
"Go to Address Book","Đến sổ địa chỉ"
"Grand Total","Tính tổng"
"Grand Total: %s","Tính tổng: %s"
"Group","Nhóm"
"Group ""%s"" can not be deleted","Nhóm ""%s"" không thể xóa"
"Group Information","Thông tin nhóm"
"Group Name","Tên nhóm"
"Guest","Khách"
"HTML","HTML"
"Hello","Xin chào"
"Hello, %s!","Xin chào, %s!"
"ID","ID"
"IP Address","Địa chỉ IP"
"If you have an account with us, please log in.","Nếu bạn đã có tài khoản, hãy đăng nhập."
"Invalid attribute option specified for attribute %s (%s), skipping the record","Tùy chọn thuộc tính không chính xác cho thuộc tính %s (%s), bỏ qua phần này"
"Invalid attribute set specified, skipping the record","Thiết lập thuộc tính không hiệu lực, bỏ qua phần này"
"Invalid current password","Mật khẩu hiện tại không chính xác"
"Invalid customer data","Dữ liệu khách hàng không chính xác"
"Invalid email address","Địa chỉ email không chính xác"
"Invalid email address ""%s""","Địa chỉ email ""%s"" không chính xác"
"Invalid login or password.","Đăng nhập hoặc mật khẩu không chính xác."
"Invalid option id specified for %s (%s), skipping the record","ID tùy chọn không được chỉ định cho %s (%s), bỏ qua phần này"
"Invalid store specified, skipping the record","Store được chỉ định không chính xác, bỏ qua phần này"
"Items Order","Các sản phẩm đặt hàng"
"Last 5 Orders","5 đơn hàng gần đây nhất"
"Last Activity","Các hoạt động gần đây"
"Last Name","Tên"
"Last Url","Url cuối cùng"
"Last Viewed Items","Sản phẩm xem gần đây nhất"
"Last date subscribed","Ngày subscribed gần đây nhất"
"Last date unsubscribed","Ngày unsubscribed gần đây nhất"
"Last name can\'t be empty","Tên không thể để trống"
"Leave empty for default (15 minutes).","Để trống để nhận giá trị mặc định (15 phút)."
"Leave empty for default (2). Valid range: 1-4","Bỏ trống để nhận giá trị mặc định (2). Khoảng giá trị: 1-4"
"Lifetime Sales","Thời gian bán hàng (Lifetime Sales)"
"List Store", "Khu Gian Hàng"
"Log In", "Đăng nhập"
"Log Out", "Đăng xuất"
"Login or Create an Account","Đăng nhập hoặc tạo tài khoản mới"
"Login","Đăng nhập"
"Login Information","Thông tin đăng nhập"
"Login and password are required","Tên truy nhập và mật khẩu là bắt buộc"
"M.I.","M.I."
"MM","MM"
"Manage Addresses","Quản lý địa chỉ"
"Manage Customers","Quản lý khách hàng"
"Missing email, skipping the record","Thiếu email, bỏ qua phần này"
"Missing firstname, skipping the record","Thiếu họ, bỏ qua phần này"
"Missing lastname, skipping the record","Thiếu tên, bỏ qua phần này"
"Month","Tháng"
"My Account","Tài khoản của tôi"
"My Dashboard","Tài khoản của tôi"
"My Orders","Đơn đặt hàng của tôi"
"My Reviews","Đánh giá của tôi"
"My Tags","Tags"
"My Wishlist","Danh sách ưa thích"
"Name","Tên"
"Name and Address Options","Tùy chọn tên và địa chỉ"
"Never","Không bao giờ"
"New Address","Địa chỉ mới"
"New Address Entry","Địa chỉ mới"
"New Customer","Khách hàng mới"
"New Customer Address","Địa chỉ khách hàng mới"
"New Customer Group","Địa chỉ nhóm khách hàng mới"
"New Customer Groups","Các nhóm khách hàng mới"
"New Customers","Các khách hàng mới"
"New Group","Nhóm mới"
"New Password","Mật khẩu mới"
"New account","Tài khoản mới"
"New account confirmation key","Mã số kích hoạt tài khoản mới"
"New account confirmed","Tài khoản mới đã được xác nhận"
"New password","Tài khoản mới"
"Newsletter","Thư cập nhật"
"Newsletter Finish","Kết thúc bản tin"
"Newsletter Information","Thông tin bản tin"
"Newsletter Received","Bản tin đã nhận"
"Newsletter Start","Bản tin bắt đầu"
"Newsletter Subscription","Đăng ký nhận bản tin"
"Newsletters","Thư cập nhật"
"No Items Found","Không tìm thấy sản phẩm nào"
"No Newsletter Found","Không tìm thấy bản tin"
"No item specified.","Không sản phẩm nào được chỉ định."
"No product collections found","Không tìm thấy lựa chọn sản phẩm"
"Not Sent","Chưa gửi"
"Not confirmed, can login","Chưa xác nhận, có thể đăng nhập"
"Not confirmed, cannot login","Chưa xác nhập, có thể đăng nhập"
"Number of lines in a street address","Số lượng dòng trong tên đường phố"
"Offline","Offline"
"Online","Online"
"Online Customers","Các khách hàng online"
"Online Customers Options","Tùy chọn các khách hàng online"
"Online Minutes Interval","Online Minutes Interval"
"Order #","Đơn hàng #"
"Order #%s (%s)","Đơn hàng #%s (%s)"
"Order List...","Danh sách đơn hàng..."
"Order Total","Tổng đơn hàng"
"Orders","Các đơn hàng"
"PDF","PDF"
"Password","Mật khẩu"
"Password Management","Quản lý mật khẩu"
"Password Options","Tùy chọn mật khẩu"
"Password can\'t be empty","Mật khẩu không thể bỏ trống"
"Password fields can\'t be empty.","Trường mật khẩu không thể bỏ trống"
"Password forgotten","Mật khẩu đã quên"
"Password minimal length must be more %s","Độ dài mật khẩu phải lớn hơn %s"
"Password must have at least 6 characters. Leading or trailing spaces will be ignored.","Mật khẩu phải có ít nhất 6 ký tự. Ký tự trắng ở đầu hoặc các dấu cách sẽ được bỏ qua."
"Paused","Tạm dừng"
"Payment Method","Phương thức thanh toán"
"Pending","Đang chờ xét"
"Per Website","Trên website"
"Personal Information","Thông tin cá nhân"
"Please enter your email below and we will send you a new password.","Vui lòng điền email của bạn dưới đây. Mật khẩu mới sẽ được gửi vào tài khoản của bạn."
"Please enter your email below and we\'ll send you confirmation link for it.","Hãy vui lòng nhập email của bạn dưới đây và chúng tôi sẽ gửi cho bạn đường dẫn xác nhận."
"Please enter your email.","Hãy điền email của bạn."
"Please make sure your passwords match.","Đảm bảo các mật khẩu khớp nhau."
"Please select","Hãy lựa chọn"
"Please select region, state or province","Vui lòng chọn vùng, tỉnh."
"Please, check your e-mail for confirmation key.","Vui lòng kiểm tra email của bạn để lấy mã xác nhận."
"Prefix","Prefix"
"Prefix dropdown options","Tùy chọn Prefix xổ xuống"
"Price","Giá"
"Primary Billing Address","Địa chỉ thanh toán chính"
"Primary Shipping Address","Địa chỉ thanh toán chính"
"Problem saving the collection, aborting. Error: %s","Lỗi khi lưu lựa chọn, hủy bỏ. Lỗi: %s"
"Product","Sản phẩm"
"Product ID","ID sản phẩm"
"Product Name","Tên sản phẩm"
"Product Reviews","Các đánh giá sản phẩm"
"Product Tags","Tags sản phẩm"
"Product name","Tên sản phẩm"
"Purchase On","Mua vào"
"Purchased at","Được mua vào"
"Qty","Số lượng"
"Recent Orders","Các đơn hàng vừa đặt"
"Records for ""","Thông tin cho """
"Refunded","Refunded"
"Registered Customers","Khách hàng đã đăng ký"
"Remove","Bỏ"
"Require Emails Confirmation","Yêu cầu xác nhận email"
"Retrieve address data","Nhận về dữ liệu địa chỉ"
"Retrieve address info","Nhận về thôn tin địa chỉ"
"Retrieve customer addresses","Nhận về địa chỉ khách hàng"
"Retrieve customer data","Nhận về dữ liệu khách hàng"
"Retrieve customer's groups","Nhận về nhóm khách hàng"
"Retrieve customers","Nhận về các khách hàng"
"Retrieve customers info","Nhận về thông tin các khách hàng"
"Retrieve your confirmation link here","Nhận về đường dẫn xác nhận tại đây"
"Retrieve your password here","Nhận về mật khẩu của bạn tại đây"
"SKU","Mã sản phẩn"
"Sales Statistics","Trạng thái bán hàng"
"Save","Lưu"
"Save Address","Lưu địa chỉ"
"Save Customer","Lưu khách hàng"
"Save Customer Group","Lưu nhóm khách hàng"
"Save Password","Lưu mật khẩu"
"Saved","Đã lưu"
"Semicolon (;) separated values.<br/>Put semicolon in the beginning for empty first option.<br/>Leave empty for open text field.","Dấu chấm phẩy (;) dùng phân biệt các giá trị.<br/>Đặt dấu chấm phẩy trong phần đầu cho lựa chọn trống đầu tiên.<br/>Bỏ trống cho trường văn bản mở"
"Send Welcome Email after Confirmation","Gửi email chào mừng sau khi xác nhận"
"Send auto-generated password","Gửi mật khẩu tự động sinh"
"Send confirmation link","Gửi đường dẫn xác nhận"
"Send welcome email","Gửi email chào mừng"
"Sending","Đang gửi"
"Sent","Đã gửi"
"Session Start Time","Thời gian bắt đầu Session"
"Set as Default Billing Address","Đặt như địa chỉ thanh toán mặc định"
"Set as Default Shipping Address","Đặt như địa chỉ giao hàng mặc định"
"Share Customer Accounts","Chia sẻ các tài khoản khách hàng"
"Ship to First name","Chuyển tới tên đầu tiên"
"Ship to Last name","Chuyển tới tên cuối cùng"
"Shipped to First Name","Đã gửi tới tên đầu tiên"
"Shipped to Last Name","Đã gửi tới tên cuối cùng"
"Shipped to Name","Đã gửi đến tên"
"Shipping Information","Thông tin vận chuyển"
"Shipping Method","Phương thức vận chuyển"
"Shopping Cart","Giỏ hàng"
"Shopping Cart - %d item(s)","Giỏ hàng - %d sản phẩm"
"Show Tax/VAT number","Hiển thị số thuế/VAT"
"Show date of birth","Hiển thị ngày sinh"
"Show middle name (initial)","Hiển thị tên đệm (Viết tắt)"
"Show prefix","Hiển thị prefix"
"Show suffix","Hiển thị suffix"
"Sign Up for Newsletter","Đăng ký nhận bản tin"
"Sign up for our newsletter","Đăng ký nhận bản tin"
"Skip import row, required field ""%s"" not defined","Bỏ qua nhập dòng, trường bắt buộc ""%s"" chưa được chỉ ra"
"Skip import row, website ""%s"" field not exists","Bỏ qua dòng, trường website ""%s"" không tồn tại"
"State/Province","Tỉnh"
"Status","Trạng thái"
"Store","Store"
"Store View","Store View"
"Street Address","Đường phố"
"Street Address","Đường phố"
"Subject","Tiêu đề"
"Submit","Chấp nhận"
"Subscribe","Subscribe"
"Subscribe to newsletter","Subscribe to newsletter"
"Subscribed to Newsletter?","Subscribed to Newsletter?"
"Suffix","Suffix"
"Suffix dropdown options","Tùy chọn Suffix xổ xuống"
"TAX/VAT number is required.","Số thuế/VAT là bắt buộc."
"Tag Name","Tên Tag"
"Tax Class","Lớp thuế"
"Tax class","Lớp thuế"
"Tax/VAT number","Số Thuế/VAT"
"Telephone","Điện thoại"
"Text","Văn bản"
"Text One Line","Văn bản trên một dòng"
"Thank you for registering with %s","Cám ơn bạn đã đăng ký với %s"
"The address does not belong to this customer","Địa chỉ này không phù hợp với khách hàng này"
"The address was successfully deleted","Địa chỉ đã được xóa"
"The address was successfully saved","Địa chỉ đã được lưu lại"
"The suffix that goes after name (Jr., Sr., etc.)","The suffix that goes after name (Jr., Sr., etc.)"
"The title that goes before name (Mr., Mrs., etc.)","The title that goes before name (Mr., Mrs., etc.)"
"There are no items in customer's wishlist at the moment","Hiện tại không có sản phẩm nào trong danh sách ưa thích của khách hàng"
"There are no items in customer\'s shopping cart at the moment","Hiện tại không có sản phẩm nào trong giỏ hàng của khách hàng"
"There was an error while deleting the address","Có lỗi khi đang xóa địa chỉ"
"This Email will be sent instead of Default Welcome Email, after Account Confirmation.","Email này sẽ được gửi thay thế Email chào mừng mặc định, sau khi xác nhận tài khoản"
"This account is not confirmed.","Tài khoản chưa được xác nhận."
"This customer has no saved addresses.","Khách hàng chưa lưu địa chỉ."
"This e-mail does not require confirmation.","Email này không yêu cầu xác nhận"
"This email address was not found in our records.","Email này không tìm thấy trong dữ liệu của chúng tôi."
"This is My Primary %s Address","Đây là địa chỉ chính của tôi %s"
"To Cart","Đến giỏ hàng"
"Total","Tổng"
"Type","Loại"
"Unknown","Không rõ"
"Unsubscribe from newsletter","Unsubscribe from newsletter"
"Update","Cập nhật"
"Update customer address data","Cập nhật dữ liệu địa chỉ khách hàng"
"Update customer data","Cập nhật dữ liệu khách hàng"
"Use as My Primary %s Address","Sử dụng như địa chỉ chính của tôi %s"
"Use as my default billing address","Sử dụng như địa chỉ thanh toán chính của tôi"
"Use as my default shipping address","Sử dụng như địa chỉ nhận hàng mặc định của tôi"
"User description","Mô tả người dùng"
"View","Xem"
"View Order","Xem đơn hàng"
"View Order List","Xem danh sách đơn hàng"
"Visible In","Hiển thị trong"
"Visitor","Khách viếng thăm"
"Visitors Only","Chỉ khách viếng thăm"
"Website","Website"
"Welcome Email","Email chào mừng"
"Wishlist","Danh sách ưa thích"
"Wishlist - %d item(s)","Danh sách ưa thích - %d sản phẩm"
"Wrong confirmation key.","Sai mã số kích hoạt."
"Wrong customer account specified.","Sai khách hàng được chỉ định."
"Wrong email.","Sai email."
"Wrong region id by selected country","Sai mã vùng cho quốc gia được lựa chọn"
"Wrong transactional account email type.","Sai loại email tài khoản giao dịch"
"XML","XML"
"YYYY","YYYY"
"Year","Năm"
"You are currently not subscribed to any newsletter.","Bạn hiện tại không đăng ký nhận Nesletter cập nhật."
"You are currently not subscribed to our newsletter","Bạn hiện tại không đăng ký nhận Nesletter cập nhật."
"You are currently subscribed to 'General Subscription'.","Hiện tại bạn không đăng ký nhận vào 'General Subscription'."
"You are currently subscribed to our newsletter","Hiện tại bạn đăng ký nhận bất kỳ tin (newsletter) nào của chúng tôi."
"You are currently subscribed to our newsletter.","Hiện tại bạn đăng ký nhận bất kỳ tin (newsletter) nào của chúng tôi."
"You have been successfully logged out and will be redirected to our homepage in 5 seconds.","Bạn đã đăng xuất thành công và bạn sẽ được chuyển tới trang chủ trong vòng 5 giây."
"You have no additional address entries in your address book.","Bạn không có địa chỉ nào khác trong sổ địa chỉ (address book)."
"You have no additional entries in your address book.","Bạn không có thông tin nào khác trong sổ địa chỉ của bạn."
"You have no default billing address in your address book.","Bạn không có địa chỉ thanh toán mặc định trong sổ địa chỉ (address book) của bạn."
"You have no default shipping address in your address book.","Bạn không có địa chỉ nhận hàng trong sổ địa chỉ (address book) của bạn."
"You have no primary entries in your address book.","Bạn không có thông tin chính trong sổ địa chỉ (address book) của bạn."
"You have not set a primary billing address.","Bạn chưa đặt địa chỉ thanh toán chính."
"You have not set a primary shipping address.","Bạn chưa đặt địa chỉ nhận hàng chính."
"You have placed no orders yet.","Bạn chưa từng đặt đơn hàng nào."
"You have placed no products yet.","Bạn chưa từng đặt sản phẩm nào."
"You're now Logged Out","Bạn đã đăng xuất"
"Your account balance is: %s","Tài khoản hiện tại của bạn còn: %s"
"ZIP","ZIP"
"ZIP/Post Code","ZIP/Post Code"
"ZIP/Postal Code","ZIP/Postal Code"
"Zip/Postal Code","Zip/Postal Code"
"n/a","n/a"
"or","hoặc"
"Billing Agreements", "Hóa đơn hợp đồng"
"Recurring Profiles","Hồ sơ định kỳ"
"There are no recurring profiles yet.","Không có hồ sơ theo định kỳ"
"You are now logged out","Bạn đã đăng xuất"
"You have logged out and will be redirected to our homepage in 5 seconds.","Bạn đã đăng xuất và sẽ được chuyển đến trang chủ của chúng tôi trong 5 giây."
"You have not purchased any downloadable products yet.","Bạn đã không mua bất kỳ sản phẩm tải về."
The account information has been saved.,Các thông tin tài khoản đã được lưu.
There are no billing agreements yet.,Không có không có thỏa thuận thanh toán được nêu ra.
You have not tagged any products yet.,Bạn chưa gắn thẻ vào bất kỳ sản phẩm nào được nêu ra.
"APPLY COUPON", "Thực hiện giảm giá"
"Log Out", "Thoát"
"Register", "Đăng ký"
"You have not set a default billing address.","Bạn hiện tại không đăng ký địa chỉ thanh toán"
"You have not set a default shipping address.","Bạn hiện tại không đăng ký địa chỉ nhận hàng"
"Go back","Quay trở lại"
"Gift Card","Thẻ thanh toán"
"Reward Points","Điểm thưởng"
"My Invitations","Thư mời của tôi"
"There are no sent invitations yet","Không có lời mời được gửi"
"Send Invitations","Gửi lời mời"
"You have placed no orders.","Bạn không có đơn đặt hàng."
"Learn more...","Đọc thêm..."
"Reward points balance Information","Thông tin về điểm thưởng"


"Your current balance is","Số điểm hiện tại của bạn là"
"Your current balance is %s.","Số điểm hiện tại của bạn là %s"

"Your current balance is <span>%s</span>.","Số điểm hiện tại của bạn là <span>%s</span>."
"Your current balance is <span>0</span>.","Số điểm hiện tại của bạn là <span>0</span>."

"Current exchange rates:","Tỷ giá hối đoái hiện tại:"
"None.","Không."
"Balance History","Lịch sử điểm thưởng"
"There is no balance history yet.","Chưa có lịch sử điểm thưởng"
"Email Notification Settings","Thiết lập email thông báo"
"Subscribe for balance updates","Tự động cập nhật thông tin điêm thưởng"

"Subscribe for points expiration notifications","Đăng ký thông báo điểm hết hạn"
"Save Subscription Settings","Lưu"
"There is already an account with this email address. If you are sure that it is your email address, <a href=""%s"">click here</a> to get your password and access your account.","Đã có 1 tài khoản với địa chỉ email này. Nếu bạn chắc đó là địa chỉ email của bạn, <a href=""%s"">bấm vào đây</a> để lấy lại mật khẩu và truy cập bằng tài khoản của bạn."
"Thank you for registering with %s.","Cảm ơn bạn đã đăng ký với %s."
